"","Judge","car_alone","never_airplane","loaner","clothes_second","bulk","local_products","unplug","low_temperature","vegetarian","air_drying","car_alone_text","never_airplane_text","loaner_text","clothes_second_text","bulk_text","local_products_text","unplug_text","low_temperature_text","vegetarian_text","air_drying_text","age","situation","residence","occupation","Habit","Score"
"419","42","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Knowing that travelling by car is a source of greenhouse gases and that it is possible to reduce the number of cars on the road by this habit I apply it as soon as possible. Moreover, on long journeys with tolls in particular, it also has an economic interest since the costs are shared and the driver is not alone (which can be important for night journeys). However, it requires to plan all the trips in advance, not to change the scheduled time and it slows down the travel time because people have to be dropped off and picked up. Moreover, it is sometimes complicated to organize the luggage. Finally, for short trips, this habit is harder to put in place because it is not always the trips that are planned in advance. For work-home trips, this habit also has the disadvantage of not being very flexible with regard to timetables (if you finish early, you don't want to wait to get home).","This choice is not very difficult because I never go on vacation abroad. However I apply this habit in a non-strict way, if I need to take the plane (that the other alternatives are too constraining) I will do it but it will not be strictly for leisure purposes.","In addition to the benefits for the climate this habit is primarily applied for economic reasons. However, searching for the material to rent and picking it up can be time consuming.","We have to spend a lot of time looking for the clothes we like in second hand and this represents a big waste of time. Places where to find these clothes are not present everywhere and one does not always find what one wants and the research on Internet obliges to buy without trying. Moreover, I don't buy new clothes very often and I don't throw away the ones I have when they are in bad condition.","Bulk is not available everywhere and some products are very hard to find in bulk. Moreover, I never think to take my containers with me when I go shopping. Finally, bulk can be more expensive since it is often only available for organic products. However, I am appalled by the amount of packaging waste that a household can produce but I am not ready to make the effort that is required today to buy everything in bulk.","I try to use local products, but I do it out of habit, without really realizing it at the time. This has an obvious benefit for the climate and only requires a change in eating habits for a few products. The origin of processed products is not always easy to find or very clear on the packaging, which is a hindrance.","I don't know if it's a big impact on the climate but I'm thinking of turning off my appliances. However, some devices take a long time to restart, which is inconvenient.","I am very sensitive to cold, even with a sweater and wrapped under a plaid I shiver, I tried but if I do a static activity it is not possible for me.","I was a vegetarian for a few years but now I prefer to eat meat less often but from small local farms. Meat production pollutes but reducing its consumption and eating quality and local meat (with well treated animals) is enough for me. Moreover a vegetarian diet obliges to be vigilant in front of certain deficiencies and represents a constraint in society (although it is increasingly easy to be vegetarian)","As I am not going to put a dryer on the landing of my apartment, I don't have one so I don't use it. Moreover, drying clothes is not very constraining, we usually have enough clothes to last one more day while the clothes dry. The dryer has many disadvantages in its use in addition to the ecological aspect. Moreover, if you have a bigger house, the space to dry your clothes is not a problem.",22,"M","Rural","Student","vegetarian_score",3
"420","42","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Knowing that travelling by car is a source of greenhouse gases and that it is possible to reduce the number of cars on the road by this habit I apply it as soon as possible. Moreover, on long journeys with tolls in particular, it also has an economic interest since the costs are shared and the driver is not alone (which can be important for night journeys). However, it requires to plan all the trips in advance, not to change the scheduled time and it slows down the travel time because people have to be dropped off and picked up. Moreover, it is sometimes complicated to organize the luggage. Finally, for short trips, this habit is harder to put in place because it is not always the trips that are planned in advance. For work-home trips, this habit also has the disadvantage of not being very flexible with regard to timetables (if you finish early, you don't want to wait to get home).","This choice is not very difficult because I never go on vacation abroad. However I apply this habit in a non-strict way, if I need to take the plane (that the other alternatives are too constraining) I will do it but it will not be strictly for leisure purposes.","In addition to the benefits for the climate this habit is primarily applied for economic reasons. However, searching for the material to rent and picking it up can be time consuming.","We have to spend a lot of time looking for the clothes we like in second hand and this represents a big waste of time. Places where to find these clothes are not present everywhere and one does not always find what one wants and the research on Internet obliges to buy without trying. Moreover, I don't buy new clothes very often and I don't throw away the ones I have when they are in bad condition.","Bulk is not available everywhere and some products are very hard to find in bulk. Moreover, I never think to take my containers with me when I go shopping. Finally, bulk can be more expensive since it is often only available for organic products. However, I am appalled by the amount of packaging waste that a household can produce but I am not ready to make the effort that is required today to buy everything in bulk.","I try to use local products, but I do it out of habit, without really realizing it at the time. This has an obvious benefit for the climate and only requires a change in eating habits for a few products. The origin of processed products is not always easy to find or very clear on the packaging, which is a hindrance.","I don't know if it's a big impact on the climate but I'm thinking of turning off my appliances. However, some devices take a long time to restart, which is inconvenient.","I am very sensitive to cold, even with a sweater and wrapped under a plaid I shiver, I tried but if I do a static activity it is not possible for me.","I was a vegetarian for a few years but now I prefer to eat meat less often but from small local farms. Meat production pollutes but reducing its consumption and eating quality and local meat (with well treated animals) is enough for me. Moreover a vegetarian diet obliges to be vigilant in front of certain deficiencies and represents a constraint in society (although it is increasingly easy to be vegetarian)","As I am not going to put a dryer on the landing of my apartment, I don't have one so I don't use it. Moreover, drying clothes is not very constraining, we usually have enough clothes to last one more day while the clothes dry. The dryer has many disadvantages in its use in addition to the ecological aspect. Moreover, if you have a bigger house, the space to dry your clothes is not a problem.",22,"M","Rural","Student","air_drying_score",0
"421","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","car_alone_score",1
"422","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","never_airplane_score",4
"423","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","loaner_score",0
"424","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","clothes_second_score",4
"425","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","bulk_score",4
"426","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","local_products_score",4
"427","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","unplug_score",2
"428","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","low_temperature_score",2
"429","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","vegetarian_score",3
"430","43","Yes","No","Yes","No","No","No","Yes","Yes","No","Yes","I don't have a license","I keep flying, because financially, the price of the plane is sometimes less important than the one of the train for a faster trip, and for practicality reasons to go abroad.","This allows me to avoid a purchase that is not very useful and that would have cost me more than having it lent to me","for environmental reasons I prefer second hand clothes, but I find this restrictive and difficult to put into practice because it is mostly done on the internet and there are very few stores (so it is difficult to try on clothes or to see if they are in good condition)","buying only in bulk requires time and a lot of effort that I don't want to put into practice, but I don't take unnecessary packaging for example for fruits and vegetables and I don't buy products that contain too much plastic in order to limit my plastic consumption for environmental reasons","the origin of the product can determine whether I will buy a product or not, but I don't force myself to buy only local because it can be expensive, or limit my choices too much","I just don't think about it for some devices like the box, but I usually do it for devices like the TV","I don't heat the rooms too much both for the environment and just out of habit","i don't think i'll ever reach a strictly plant-based diet because it's quite complicated today. for example, it's harder to find something to eat or drink in a restaurant or cafe, plant-based alternatives are often more expensive and i find it difficult to find a balanced diet. i do however regularly remove foods from my diet to avoid animal products and i don't eat much of them today.","I am careful to wash my clothes and allow time for them to dry (if I don't have time I put them on the heater in the winter), but I do it out of habit so I don't find it particularly restrictive. Moreover it does not damage the clothes to do it.",22,"M","City","Student","air_drying_score",1
"431","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","car_alone_score",5
"432","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","never_airplane_score",5
"433","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","loaner_score",3
"434","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","clothes_second_score",1
"435","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","bulk_score",2
"436","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","local_products_score",3
"437","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","unplug_score",2
"438","44","No","No","Yes","No","No","No","Yes","No","No","Yes","travel time, ""ease"" / practicality of the trip: parking the car, going to the bus stop / station etc., cost of the trip for those that are long (less than an hour) (environment: it's better when you can, but this argument alone won't make me take another means of transportation)","I take the plane for very long trips: for example a Biarritz - Paris trip is much shorter and cheaper than the same trip by train, except if the schedules are more convenient by train, but that's mostly related to COVID. Another example: to go abroad (except north of Spain) it is more convenient to fly (and even more if there is an ocean / sea to cross). In some cases (e.g. to go to the USA) I think it is more ""green"" (and saves a lot of time) to take a plane than a boat or other land means. And I am not ready to stop traveling (in France and elsewhere) for the environment.","It depends on the use of the material, if I need something once, I won't buy it on purpose.","I don't buy many clothes on the internet without trying them on, and there are few second hand stores. It's mostly because I know the first hand stores and the brands.","I buy real products but not only...","I try as hard as I can, but it's not always easy in my big stores... and it's sometimes expensive.","I turn off all appliances except wifi box. And I unplug everything when I leave on vacation (except the fridge if I couldn't finish everything)","I like to be warm at home, but when I'm not there (classes or vacations) I turn down the heat.","I love meat and we are omnivores! Otherwise, I don't mind not eating meat or fish at a meal (occasionally, out of 3-4 meals a week).","I simply don't have a dryer (mostly for space reasons) and I don't miss it (at least not yet).",21,"M","City","Student","low_temperature_score",4
